,COP,PLR,Temp
2013-01-01 23:00:00,0.0,0.0,13.233333333333302
2013-01-02 00:00:00,0.0,0.0,12.9
2013-01-02 01:00:00,0.0,0.0,12.666666666666698
2013-01-02 02:00:00,0.0,0.0,12.675
2013-01-02 03:00:00,0.0,0.0,12.5083333333333
2013-01-02 04:00:00,0.0,0.0,12.766666666666698
2013-01-02 05:00:00,0.0,0.0,13.275
2013-01-02 06:00:00,0.0,0.0,13.341666666666699
2013-01-02 07:00:00,0.0,0.0,13.183333333333302
2013-01-02 08:00:00,0.0,0.25092614984803896,13.216666666666699
2013-01-02 09:00:00,0.0,0.0,14.1166666666667
2013-01-02 10:00:00,2.70861344266737,0.208333333333333,15.925
2013-01-02 11:00:00,3.33698105004791,0.25,17.033333333333303
2013-01-02 12:00:00,3.3968304396522795,0.25,17.4916666666667
2013-01-02 13:00:00,3.3391707941083597,0.25,17.9333333333333
2013-01-02 14:00:00,3.4430477327832203,0.25,18.391666666666698
2013-01-02 15:00:00,3.4684781208232702,0.25,18.891666666666698
2013-01-02 16:00:00,3.4644691608013303,0.25,18.8666666666667
2013-01-02 17:00:00,3.4442345831800596,0.25,17.8833333333333
2013-01-02 18:00:00,2.7236231651646,0.208333333333333,17.125
2013-01-02 19:00:00,0.0,0.0,16.2416666666667
2013-01-02 20:00:00,0.0,0.0,15.408333333333301
2013-01-02 21:00:00,0.0,0.0,14.966666666666699
2013-01-02 22:00:00,0.0,0.0,14.625
2013-01-02 23:00:00,0.0,0.0,14.033333333333301
2013-01-03 00:00:00,0.0,0.0,13.35
2013-01-03 01:00:00,0.0,0.0,13.5083333333333
2013-01-03 02:00:00,0.0,0.0,13.566666666666698
2013-01-03 03:00:00,0.0,0.0,13.05
2013-01-03 04:00:00,0.0,0.0,12.625
2013-01-03 05:00:00,0.0,0.0,12.208333333333302
2013-01-03 06:00:00,0.0,0.0,12.058333333333302
2013-01-03 07:00:00,0.0,0.0,11.925
2013-01-03 08:00:00,0.0,0.242823605531078,12.6166666666667
2013-01-03 09:00:00,0.809693244095904,0.0625,14.95
2013-01-03 10:00:00,3.3737243637520296,0.25,17.483333333333302
2013-01-03 11:00:00,3.4396555882796203,0.25,20.266666666666698
2013-01-03 12:00:00,3.40945748470213,0.25,21.658333333333303
2013-01-03 13:00:00,3.33617824704124,0.25,21.8166666666667
2013-01-03 14:00:00,3.4391198150462996,0.25,21.608333333333302
2013-01-03 15:00:00,3.424704318991,0.25,21.6916666666667
2013-01-03 16:00:00,3.3955082116766695,0.25,21.6666666666667
2013-01-03 17:00:00,3.4703172643059803,0.25,20.5666666666667
2013-01-03 18:00:00,3.36039693652965,0.25,18.6166666666667
2013-01-03 19:00:00,0.0,0.0,17.233333333333302
2013-01-03 20:00:00,0.0,0.0,16.725
2013-01-03 21:00:00,0.0,0.0,16.5416666666667
2013-01-03 22:00:00,0.0,0.0,16.15
2013-01-03 23:00:00,0.0,0.0,15.841666666666699
2013-01-04 00:00:00,0.0,0.0,15.566666666666698
2013-01-04 01:00:00,0.0,0.0,15.283333333333301
2013-01-04 02:00:00,0.0,0.0,14.791666666666698
2013-01-04 03:00:00,0.0,0.0,14.091666666666699
2013-01-04 04:00:00,0.0,0.0,13.7416666666667
2013-01-04 05:00:00,0.0,0.0,13.291666666666698
2013-01-04 06:00:00,0.0,0.0,12.65
2013-01-04 07:00:00,0.0,0.0,12.166666666666698
2013-01-04 08:00:00,0.0,0.137500099909955,12.175
2013-01-04 09:00:00,0.5242007341035949,0.041666666666666664,12.591666666666699
2013-01-04 10:00:00,3.2100163631108796,0.25,13.091666666666699
2013-01-04 11:00:00,3.2808056576627402,0.25,13.708333333333302
2013-01-04 12:00:00,3.30954672720342,0.25,13.65
2013-01-04 13:00:00,3.2393187036308198,0.25,13.8666666666667
2013-01-04 14:00:00,3.3552725111387205,0.25,14.2
2013-01-04 15:00:00,3.3583854102901,0.25,13.558333333333302
2013-01-04 16:00:00,3.3473676347779397,0.25,12.925
2013-01-04 17:00:00,3.3271099189847497,0.25,12.391666666666698
2013-01-04 18:00:00,0.0,0.0,11.575
2013-01-04 19:00:00,0.0,0.020833333333333332,10.966666666666699
2013-01-04 20:00:00,0.0,0.25,10.916666666666698
2013-01-04 21:00:00,0.0,0.25,10.766666666666698
2013-01-04 22:00:00,0.0,0.25,10.95
2013-01-04 23:00:00,0.0,0.0,10.966666666666699
2013-01-05 00:00:00,0.0,0.0,10.8
2013-01-05 01:00:00,0.0,0.0,11.033333333333301
2013-01-05 02:00:00,0.0,0.0,10.966666666666699
2013-01-05 03:00:00,0.0,0.0,10.8
2013-01-05 04:00:00,0.0,0.0,11.033333333333301
2013-01-05 05:00:00,0.0,0.0,10.791666666666698
2013-01-05 06:00:00,0.0,0.0,10.675
2013-01-05 07:00:00,0.0,0.0,10.7416666666667
2013-01-05 08:00:00,0.0,0.04672680986846567,10.875
2013-01-05 09:00:00,3.8351042243012796,0.267475811396016,11.0
2013-01-05 10:00:00,5.32635418624747,0.38047831315275804,11.233333333333302
2013-01-05 11:00:00,5.34918135321945,0.375589112012479,11.575
2013-01-05 12:00:00,4.4924710997130495,0.298504202048858,11.875
2013-01-05 13:00:00,3.59150696273834,0.25,11.65
2013-01-05 14:00:00,3.5586117092702096,0.25,11.458333333333302
2013-01-05 15:00:00,3.5544447531402703,0.25,11.733333333333302
2013-01-05 16:00:00,3.56939009917409,0.25,11.9
2013-01-05 17:00:00,3.56464587910257,0.25,12.191666666666698
2013-01-05 18:00:00,1.6865061090821,0.125,12.4
2013-01-05 19:00:00,0.0,0.0,12.458333333333302
2013-01-05 20:00:00,0.0,0.0,12.5
2013-01-05 21:00:00,0.0,0.08333333333333333,12.558333333333302
2013-01-05 22:00:00,0.0,0.239583333333333,12.541666666666698
2013-01-05 23:00:00,0.0,0.0,12.558333333333302
2013-01-06 00:00:00,0.0,0.0,12.6
2013-01-06 01:00:00,0.0,0.0,12.6
2013-01-06 02:00:00,0.0,0.0,12.483333333333302
2013-01-06 03:00:00,0.0,0.0,12.458333333333302
2013-01-06 04:00:00,0.0,0.0,12.3833333333333
2013-01-06 05:00:00,0.0,0.0,12.416666666666698
2013-01-06 06:00:00,0.0,0.0,12.6166666666667
2013-01-06 07:00:00,0.0,0.0,12.875
2013-01-06 08:00:00,0.0,0.0395618856526509,13.058333333333302
2013-01-06 09:00:00,3.03733282773352,0.21458333333333302,13.625
2013-01-06 10:00:00,3.7946130327944396,0.25,14.525
2013-01-06 11:00:00,3.93580014127105,0.25279638639935004,15.541666666666698
2013-01-06 12:00:00,4.66894645507128,0.30148924632851193,16.408333333333303
2013-01-06 13:00:00,3.7326362248865403,0.25,16.7
2013-01-06 14:00:00,3.78718887549402,0.25,16.466666666666697
2013-01-06 15:00:00,3.77379903890957,0.25,16.475
2013-01-06 16:00:00,3.7464574833934,0.25,15.958333333333302
2013-01-06 17:00:00,3.6740219535855902,0.25,15.325
2013-01-06 18:00:00,3.4136423196980297,0.25,15.2
2013-01-06 19:00:00,0.0,0.0,15.141666666666698
2013-01-06 20:00:00,0.0,0.0,15.1
2013-01-06 21:00:00,0.0,0.0,15.041666666666698
2013-01-06 22:00:00,0.0,0.0,14.941666666666698
2013-01-06 23:00:00,0.0,0.0,14.666666666666698
2013-01-07 00:00:00,0.0,0.0,14.6166666666667
2013-01-07 01:00:00,0.0,0.0,14.583333333333302
2013-01-07 02:00:00,0.0,0.0,14.441666666666698
2013-01-07 03:00:00,0.0,0.0,14.341666666666699
2013-01-07 04:00:00,0.0,0.0,14.3
2013-01-07 05:00:00,0.0,0.0,14.358333333333302
2013-01-07 06:00:00,0.0,0.0,14.341666666666699
2013-01-07 07:00:00,0.0,0.0,13.775
2013-01-07 08:00:00,0.0,0.17172614583939,13.458333333333302
2013-01-07 09:00:00,0.0,0.0,14.841666666666699
2013-01-07 10:00:00,3.1851444889228304,0.236111111111111,16.3833333333333
2013-01-07 11:00:00,3.50955852976657,0.25,18.375
2013-01-07 12:00:00,3.547673522231,0.25,19.85
2013-01-07 13:00:00,3.43141089110238,0.25,20.45
2013-01-07 14:00:00,3.4003513113320203,0.25,20.175
2013-01-07 15:00:00,3.3834545375612404,0.25,19.7416666666667
2013-01-07 16:00:00,3.36115034306629,0.25,19.525
2013-01-07 17:00:00,3.30973692554626,0.25,18.641666666666698
2013-01-07 18:00:00,3.29151701585302,0.25,17.4583333333333
2013-01-07 19:00:00,0.0,0.0,16.766666666666698
2013-01-07 20:00:00,0.0,0.0,16.5416666666667
2013-01-07 21:00:00,0.0,0.0,16.325
2013-01-07 22:00:00,0.0,0.0,16.141666666666698
2013-01-07 23:00:00,0.0,0.0,16.0416666666667
2013-01-08 00:00:00,0.0,0.0,16.0
2013-01-08 01:00:00,0.0,0.0,16.0583333333333
2013-01-08 02:00:00,0.0,0.0,16.0416666666667
2013-01-08 03:00:00,0.0,0.0,16.0
2013-01-08 04:00:00,0.0,0.0,16.0
2013-01-08 05:00:00,0.0,0.0,16.0583333333333
2013-01-08 06:00:00,0.0,0.0,15.8666666666667
2013-01-08 07:00:00,0.0,0.0,15.175
2013-01-08 08:00:00,0.954334958749102,0.08589031977521829,15.325
2013-01-08 09:00:00,4.035125618377609,0.27162158714908996,16.8666666666667
2013-01-08 10:00:00,5.15992454034942,0.358394510901694,18.4
2013-01-08 11:00:00,5.13527679461117,0.359512722210557,19.95
2013-01-08 12:00:00,4.26235398165755,0.295491804011134,21.4
2013-01-08 13:00:00,3.4541963916989906,0.25,21.9
2013-01-08 14:00:00,3.3689508670231803,0.25,21.55
2013-01-08 15:00:00,3.3775606475346804,0.25,21.0083333333333
2013-01-08 16:00:00,3.419484246767,0.25,20.391666666666698
2013-01-08 17:00:00,3.43105652091174,0.25,19.341666666666697
2013-01-08 18:00:00,3.33882229892924,0.25,18.158333333333303
2013-01-08 19:00:00,0.0,0.0,17.35
2013-01-08 20:00:00,0.0,0.0,16.8666666666667
2013-01-08 21:00:00,0.0,0.0,16.641666666666698
2013-01-08 22:00:00,0.0,0.0,16.716666666666697
2013-01-08 23:00:00,0.0,0.0,16.9166666666667
2013-01-09 00:00:00,0.0,0.0,17.0583333333333
2013-01-09 01:00:00,0.0,0.0,16.8666666666667
2013-01-09 02:00:00,0.0,0.0,16.466666666666697
2013-01-09 03:00:00,0.0,0.0,16.358333333333302
2013-01-09 04:00:00,0.0,0.0,16.108333333333302
2013-01-09 05:00:00,0.0,0.0,15.55
2013-01-09 06:00:00,0.0,0.0,15.183333333333302
2013-01-09 07:00:00,0.0,0.0,14.925
2013-01-09 08:00:00,0.0,0.01179427579825917,15.675
2013-01-09 09:00:00,3.2147698461257304,0.219047619047619,17.175
2013-01-09 10:00:00,4.99988064647594,0.331104630285407,18.4416666666667
2013-01-09 11:00:00,5.4223315699438395,0.37106740354484796,19.95
2013-01-09 12:00:00,4.529093544186099,0.308926118175044,21.516666666666698
2013-01-09 13:00:00,3.99163523575776,0.27885063869632104,22.1
2013-01-09 14:00:00,3.52671616779433,0.25,22.216666666666697
2013-01-09 15:00:00,3.43774546776653,0.25,22.475
2013-01-09 16:00:00,3.4463917278627503,0.25,22.016666666666698
2013-01-09 17:00:00,3.5149102646881003,0.25,20.783333333333303
2013-01-09 18:00:00,3.40277563806876,0.25,18.858333333333302
2013-01-09 19:00:00,0.0,0.0,17.2583333333333
2013-01-09 20:00:00,0.0,0.0,16.5083333333333
2013-01-09 21:00:00,0.0,0.0,16.0083333333333
2013-01-09 22:00:00,0.0,0.0,15.7416666666667
2013-01-09 23:00:00,0.0,0.0,15.35
2013-01-10 00:00:00,0.0,0.0,15.1
2013-01-10 01:00:00,0.0,0.0,14.75
2013-01-10 02:00:00,0.0,0.0,14.266666666666698
2013-01-10 03:00:00,0.0,0.0,14.45
2013-01-10 04:00:00,0.0,0.0,14.408333333333301
2013-01-10 05:00:00,0.0,0.0,14.025
2013-01-10 06:00:00,0.0,0.0,13.725
2013-01-10 07:00:00,0.0,0.0,13.775
2013-01-10 08:00:00,0.0,0.01969246702140614,14.3666666666667
2013-01-10 09:00:00,3.9251255988344704,0.26267251024960897,16.216666666666697
2013-01-10 10:00:00,5.17617885674526,0.349220942067537,18.35
2013-01-10 11:00:00,5.5179459931230905,0.38620105658362297,20.091666666666697
2013-01-10 12:00:00,4.96980913844285,0.34951845773499696,21.6166666666667
2013-01-10 13:00:00,4.13601219651112,0.290710045341032,22.608333333333302
2013-01-10 14:00:00,3.60431650418401,0.25748387486763397,23.25
2013-01-10 15:00:00,4.26718260133977,0.31014740381976397,23.5583333333333
2013-01-10 16:00:00,3.82184465774975,0.269964512578604,22.6666666666667
2013-01-10 17:00:00,3.6217139013630497,0.25,21.358333333333302
2013-01-10 18:00:00,3.4310659852318297,0.25,19.733333333333302
2013-01-10 19:00:00,3.31300426591233,0.25,18.3166666666667
2013-01-10 20:00:00,2.7251937927937204,0.208333333333333,17.55
2013-01-10 21:00:00,0.0,0.0,16.891666666666698
2013-01-10 22:00:00,0.0,0.0,16.483333333333302
2013-01-10 23:00:00,0.0,0.0,16.05
2013-01-11 00:00:00,0.0,0.0,15.858333333333302
2013-01-11 01:00:00,0.0,0.0,15.841666666666699
2013-01-11 02:00:00,0.0,0.0,15.683333333333302
2013-01-11 03:00:00,0.0,0.0,15.483333333333302
2013-01-11 04:00:00,0.0,0.0,15.458333333333302
2013-01-11 05:00:00,0.0,0.0,15.266666666666698
2013-01-11 06:00:00,0.0,0.0,15.041666666666698
2013-01-11 07:00:00,0.0,0.0,15.175
2013-01-11 08:00:00,0.0,0.01126496600225829,15.533333333333301
2013-01-11 09:00:00,3.47152737400351,0.24166666666666697,16.341666666666697
2013-01-11 10:00:00,4.00066005171715,0.264058056026108,17.5
2013-01-11 11:00:00,4.58726901769584,0.303113588530123,19.225
2013-01-11 12:00:00,4.55533801365116,0.29968767806696,19.983333333333302
2013-01-11 13:00:00,3.91914764190647,0.260967119273608,19.841666666666697
2013-01-11 14:00:00,3.7343533677212997,0.25,19.45
2013-01-11 15:00:00,3.68793919668643,0.25,18.7916666666667
2013-01-11 16:00:00,3.6484646906506604,0.25,18.266666666666698
2013-01-11 17:00:00,3.59469378463965,0.25,17.4583333333333
2013-01-11 18:00:00,3.33712962531739,0.25,16.591666666666697
2013-01-11 19:00:00,0.0,0.0,16.125
2013-01-11 20:00:00,0.0,0.0,16.0583333333333
2013-01-11 21:00:00,0.0,0.0,15.691666666666698
2013-01-11 22:00:00,0.0,0.0,15.225
2013-01-11 23:00:00,0.0,0.0,14.983333333333302
2013-01-12 00:00:00,0.0,0.0,14.666666666666698
2013-01-12 01:00:00,0.0,0.0,14.325
2013-01-12 02:00:00,0.0,0.0,14.2
2013-01-12 03:00:00,0.0,0.0,14.141666666666698
2013-01-12 04:00:00,0.0,0.0,14.1
2013-01-12 05:00:00,0.0,0.0,14.216666666666699
2013-01-12 06:00:00,0.0,0.0,14.2416666666667
2013-01-12 07:00:00,0.0,0.0,14.375
2013-01-12 08:00:00,0.0,0.0197468461690474,14.733333333333302
2013-01-12 09:00:00,2.8101224065826296,0.204761904761905,15.191666666666698
2013-01-12 10:00:00,3.6785997823225403,0.250553430820923,16.1
2013-01-12 11:00:00,4.03854991731082,0.268035099297516,17.2416666666667
2013-01-12 12:00:00,4.12509907843748,0.2732091512771,19.391666666666698
2013-01-12 13:00:00,3.75063387401915,0.254770963364138,20.716666666666697
2013-01-12 14:00:00,3.62929242997963,0.25,21.033333333333303
2013-01-12 15:00:00,3.6806322559543103,0.25,20.5583333333333
2013-01-12 16:00:00,3.77574355931422,0.25,19.8666666666667
2013-01-12 17:00:00,3.69001522949582,0.25,19.0
2013-01-12 18:00:00,3.4071649290717403,0.25,18.266666666666698
2013-01-12 19:00:00,2.2003927605861002,0.166666666666667,17.8666666666667
2013-01-12 20:00:00,0.0,0.0,17.525
2013-01-12 21:00:00,0.0,0.0,17.4583333333333
2013-01-12 22:00:00,0.0,0.0,17.4416666666667
2013-01-12 23:00:00,0.0,0.0,17.1666666666667
2013-01-13 00:00:00,0.0,0.0,16.766666666666698
2013-01-13 01:00:00,0.0,0.0,16.5416666666667
2013-01-13 02:00:00,0.0,0.0,16.266666666666698
2013-01-13 03:00:00,0.0,0.0,16.1
2013-01-13 04:00:00,0.0,0.0,16.1
2013-01-13 05:00:00,0.0,0.0,16.0416666666667
2013-01-13 06:00:00,0.0,0.0,16.0583333333333
2013-01-13 07:00:00,0.0,0.0,15.983333333333302
2013-01-13 08:00:00,0.0,0.0,15.9
2013-01-13 09:00:00,2.96010731472816,0.204761904761905,16.25
2013-01-13 10:00:00,3.85331065852735,0.25,16.5583333333333
2013-01-13 11:00:00,3.90490655908527,0.25,16.775
2013-01-13 12:00:00,3.94441949870058,0.25,17.95
2013-01-13 13:00:00,3.8262147081029703,0.25,18.9916666666667
2013-01-13 14:00:00,3.80876338828512,0.25,19.725
2013-01-13 15:00:00,3.73956463743236,0.25,20.391666666666698
2013-01-13 16:00:00,3.71112526011392,0.25,20.483333333333302
2013-01-13 17:00:00,3.74324839250354,0.25,20.108333333333302
2013-01-13 18:00:00,3.54214825364631,0.25,19.375
2013-01-13 19:00:00,3.4494895442112203,0.25,18.766666666666698
2013-01-13 20:00:00,1.14739678069876,0.08333333333333333,18.425
2013-01-13 21:00:00,0.0,0.0,18.3
2013-01-13 22:00:00,0.0,0.0,18.0083333333333
2013-01-13 23:00:00,0.0,0.0,17.625
2013-01-14 00:00:00,0.0,0.0,17.4416666666667
2013-01-14 01:00:00,0.0,0.0,17.283333333333303
2013-01-14 02:00:00,0.0,0.0,17.141666666666698
2013-01-14 03:00:00,0.0,0.0,17.1
2013-01-14 04:00:00,0.0,0.0,16.925
2013-01-14 05:00:00,0.0,0.0,16.9166666666667
2013-01-14 06:00:00,0.0,0.0,17.0
2013-01-14 07:00:00,0.0,0.0,17.0
2013-01-14 08:00:00,1.1514089985395701,0.08125,17.0
2013-01-14 09:00:00,4.26240232389225,0.273287064168339,17.233333333333302
2013-01-14 10:00:00,5.407018178642829,0.355998209145915,17.8083333333333
2013-01-14 11:00:00,5.46829147691046,0.3663385560071021,19.4416666666667
2013-01-14 12:00:00,4.45248254570568,0.295941343737233,20.983333333333302
2013-01-14 13:00:00,4.03797953070114,0.279257669013789,21.75
2013-01-14 14:00:00,3.42662206340341,0.25,22.35
2013-01-14 15:00:00,3.3813489654761804,0.25,22.5416666666667
2013-01-14 16:00:00,3.3891676158515094,0.25,22.325
2013-01-14 17:00:00,3.4142840931282596,0.25,21.325
2013-01-14 18:00:00,3.48772332082455,0.25,19.7083333333333
2013-01-14 19:00:00,3.4502529337531205,0.25,18.591666666666697
2013-01-14 20:00:00,0.0,0.0,18.2416666666667
2013-01-14 21:00:00,0.0,0.0,18.0833333333333
2013-01-14 22:00:00,0.0,0.0,17.766666666666698
2013-01-14 23:00:00,0.0,0.0,17.3083333333333
2013-01-15 00:00:00,0.0,0.0,17.1
2013-01-15 01:00:00,0.0,0.0,16.925
2013-01-15 02:00:00,0.0,0.0,16.7416666666667
2013-01-15 03:00:00,0.0,0.0,16.525
2013-01-15 04:00:00,0.0,0.0,16.4
2013-01-15 05:00:00,0.0,0.0,16.341666666666697
2013-01-15 06:00:00,0.0,0.0,16.3
2013-01-15 07:00:00,0.0,0.0,16.358333333333302
2013-01-15 08:00:00,0.0,0.0,16.575
2013-01-15 09:00:00,0.0,0.0,17.1666666666667
2013-01-15 10:00:00,2.3955663533050098,0.18055555555555605,18.4916666666667
2013-01-15 11:00:00,3.3015007044988596,0.25,20.25
2013-01-15 12:00:00,3.2259131275294703,0.25,21.5833333333333
2013-01-15 13:00:00,3.1223299699426206,0.25,22.9333333333333
2013-01-15 14:00:00,3.10620545826239,0.25,23.425
2013-01-15 15:00:00,3.1642545423001303,0.25,22.8333333333333
2013-01-15 16:00:00,3.23043026573443,0.25,21.858333333333302
2013-01-15 17:00:00,3.2885960535797696,0.25,20.7583333333333
2013-01-15 18:00:00,1.10084732553221,0.08333333333333333,20.0666666666667
2013-01-15 19:00:00,0.0,0.0,19.55
2013-01-15 20:00:00,0.0,0.0,18.891666666666698
2013-01-15 21:00:00,0.0,0.0,18.25
2013-01-15 22:00:00,0.0,0.0,18.0
2013-01-15 23:00:00,0.0,0.0,17.65
2013-01-16 00:00:00,0.0,0.0,16.9333333333333
2013-01-16 01:00:00,0.0,0.0,15.725
2013-01-16 02:00:00,0.0,0.0,14.516666666666698
2013-01-16 03:00:00,0.0,0.0,14.275
2013-01-16 04:00:00,0.0,0.0,14.575
2013-01-16 05:00:00,0.0,0.0,14.583333333333302
2013-01-16 06:00:00,0.0,0.0,14.6166666666667
2013-01-16 07:00:00,0.0,0.0,14.933333333333302
2013-01-16 08:00:00,0.37327671577937105,0.04591228192738228,15.333333333333302
2013-01-16 09:00:00,4.07699828406751,0.26638191192210103,15.733333333333302
2013-01-16 10:00:00,5.3248609002195,0.351510591304271,15.958333333333302
2013-01-16 11:00:00,5.562990460169389,0.371689725968488,16.2916666666667
2013-01-16 12:00:00,4.81095220883893,0.306195193816148,16.85
2013-01-16 13:00:00,4.34859959882738,0.281216433954074,17.0416666666667
2013-01-16 14:00:00,3.83565414120776,0.25,16.0083333333333
2013-01-16 15:00:00,3.78089151538419,0.25,15.416666666666698
2013-01-16 16:00:00,3.7590301196581297,0.25,15.3833333333333
2013-01-16 17:00:00,3.6989495518242204,0.25,15.183333333333302
2013-01-16 18:00:00,3.4162449052472206,0.25,14.8666666666667
2013-01-16 19:00:00,0.0,0.0,14.7
2013-01-16 20:00:00,0.0,0.0,14.408333333333301
2013-01-16 21:00:00,0.0,0.0,14.2
2013-01-16 22:00:00,0.0,0.0,14.025
2013-01-16 23:00:00,0.0,0.0,13.783333333333301
2013-01-17 00:00:00,0.0,0.0,13.466666666666699
2013-01-17 01:00:00,0.0,0.0,13.125
2013-01-17 02:00:00,0.0,0.0,12.825
2013-01-17 03:00:00,0.0,0.0,12.7
2013-01-17 04:00:00,0.0,0.0,12.7583333333333
2013-01-17 05:00:00,0.0,0.0,12.916666666666698
2013-01-17 06:00:00,0.0,0.0,13.1166666666667
2013-01-17 07:00:00,0.0,0.0,13.316666666666698
2013-01-17 08:00:00,0.0,0.08749717427485652,13.8666666666667
2013-01-17 09:00:00,2.51204996156336,0.182291666666667,15.308333333333302
2013-01-17 10:00:00,3.69639655894103,0.25,16.975
2013-01-17 11:00:00,3.9303178548757303,0.259034069871026,18.358333333333302
2013-01-17 12:00:00,4.04456608971033,0.267767386301598,19.716666666666697
2013-01-17 13:00:00,3.6005597070430397,0.25,21.0
2013-01-17 14:00:00,3.57754810238752,0.25,21.7916666666667
2013-01-17 15:00:00,3.5397667496317897,0.25,22.175
2013-01-17 16:00:00,3.56719203896546,0.25,21.658333333333303
2013-01-17 17:00:00,3.6454976118427402,0.25,19.7416666666667
2013-01-17 18:00:00,3.3977038274264997,0.25,17.766666666666698
2013-01-17 19:00:00,1.1016559347105,0.08333333333333333,16.6916666666667
2013-01-17 20:00:00,0.0,0.0,15.816666666666698
2013-01-17 21:00:00,0.0,0.0,15.341666666666699
2013-01-17 22:00:00,0.0,0.0,14.95
2013-01-17 23:00:00,0.0,0.0,14.933333333333302
2013-01-18 00:00:00,0.0,0.0,15.1
2013-01-18 01:00:00,0.0,0.0,14.516666666666698
2013-01-18 02:00:00,0.0,0.0,14.333333333333302
2013-01-18 03:00:00,0.0,0.0,14.85
2013-01-18 04:00:00,0.0,0.0,15.041666666666698
2013-01-18 05:00:00,0.0,0.0,15.0
2013-01-18 06:00:00,0.0,0.0,15.175
2013-01-18 07:00:00,0.0,0.0,15.125
2013-01-18 08:00:00,0.182766941705892,0.027706962755250482,15.175
2013-01-18 09:00:00,3.87221701587956,0.255976996032252,16.35
